seed,step,action,q0,q1,hl2_mem_mean,hl2_mem_max,hl2_mem_min,obs0,obs1,obs2,obs3
42,16,1,96.75715637207031,96.82210540771484,-4.928693771362305,12.908477783203125,-18.414813995361328,0.07990754395723343,-0.0038721540477126837,-0.036132488399744034,-0.029714273288846016
42,17,0,97.05374145507812,97.0479965209961,-4.631950855255127,11.43830680847168,-16.462568283081055,0.079830102622509,0.19174882769584656,-0.03672677278518677,-0.3335748612880707
42,18,1,97.013916015625,97.05624389648438,-4.772258281707764,12.263768196105957,-17.566143035888672,0.08366508036851883,-0.0028316706884652376,-0.04339826852083206,-0.05269617959856987
42,19,0,96.7637939453125,96.73143005371094,-4.780159950256348,12.27446174621582,-17.424571990966797,0.08360844105482101,0.19288481771945953,-0.04445219412446022,-0.3587495982646942
42,20,1,95.91742706298828,95.95198059082031,-4.923979759216309,13.219209671020508,-18.096633911132812,0.08746614307165146,-0.001577941351570189,-0.05162718519568443,-0.08040823042392731
42,21,0,96.08173370361328,96.0269775390625,-4.656846046447754,11.567028045654297,-16.48843765258789,0.08743458241224289,0.1942446231842041,-0.05323534831404686,-0.3889223635196686
42,22,0,95.7535400390625,95.74813079833984,-4.7544050216674805,12.339969635009766,-17.008909225463867,0.09131947159767151,-8.289134711958468e-05,-0.06101379543542862,-0.1134878396987915
42,23,1,95.92173767089844,96.02320861816406,-4.892931938171387,12.626532554626465,-17.61273193359375,0.09131781756877899,-0.19427992403507233,-0.06328355520963669,0.15933874249458313
42,24,1,96.15028381347656,96.18619537353516,-5.044057369232178,13.582395553588867,-18.796785354614258,0.08743222057819366,0.0016882738564163446,-0.060096777975559235,-0.15261808037757874
42,25,1,95.82156372070312,95.84508514404297,-4.928638935089111,12.930389404296875,-17.77393913269043,0.08746598660945892,0.19761694967746735,-0.06314913928508759,-0.4636383652687073
42,26,0,95.5243148803711,95.36812591552734,-5.488362789154053,15.357845306396484,-20.43552589416504,0.0914183259010315,0.39357179403305054,-0.07242190837860107,-0.7755382657051086
42,27,0,95.13662719726562,95.01691436767578,-5.489701271057129,15.31039047241211,-20.49663734436035,0.09928975999355316,0.19951674342155457,-0.08793267607688904,-0.5064921379089355
42,28,0,95.59345245361328,95.58378601074219,-4.926906585693359,12.93058967590332,-18.06447982788086,0.10328008979558945,0.005736763123422861,-0.09806251525878906,-0.24276410043239594
42,29,1,95.82595825195312,95.86009216308594,-4.863593101501465,12.901473045349121,-17.729610443115234,0.10339482873678207,-0.18785767257213593,-0.10291779786348343,0.017448244616389275
42,30,0,96.1985855102539,96.08850860595703,-5.234172821044922,14.630192756652832,-19.4719181060791,0.09963767230510712,0.008578131906688213,-0.10256883502006531,-0.3058507740497589
42,31,0,96.35496520996094,96.34416961669922,-4.855231285095215,12.771093368530273,-18.01981544494629,0.09980923682451248,-0.1849440187215805,-0.10868585109710693,-0.04719555005431175
42,32,1,96.5551528930664,96.6618881225586,-4.544981956481934,10.833176612854004,-16.025571823120117,0.09611035883426666,-0.3783532381057739,-0.10962975770235062,0.20931567251682281
42,33,1,96.5634765625,96.58332824707031,-4.745750427246094,12.579212188720703,-17.483684539794922,0.08854329586029053,-0.18184839189052582,-0.10544344782829285,-0.1158386841416359
42,34,0,96.45491027832031,96.37600708007812,-5.194602966308594,14.811932563781738,-19.798276901245117,0.08490632474422455,0.014613976702094078,-0.1077602207660675,-0.4398384690284729
42,35,0,96.18376922607422,96.1340560913086,-5.428426265716553,15.94563102722168,-21.154027938842773,0.08519860357046127,-0.1788310408592224,-0.11655698716640472,-0.18297427892684937
42,36,1,96.06644439697266,96.11479187011719,-4.893927574157715,13.484777450561523,-18.580692291259766,0.08162198215723038,-0.3721090257167816,-0.1202164739370346,0.07078537344932556
42,37,0,96.2303237915039,96.18500518798828,-5.200376033782959,14.3529691696167,-19.791776657104492,0.07417980581521988,-0.17548707127571106,-0.11880076676607132,-0.2572775185108185
42,38,1,96.25212097167969,96.27957916259766,-5.109438419342041,13.881282806396484,-19.186845779418945,0.07067006081342697,-0.36873024702072144,-0.12394631654024124,-0.004301182460039854
42,39,0,96.52885437011719,96.42768859863281,-5.3181610107421875,14.652558326721191,-20.07664680480957,0.06329545378684998,-0.17206881940364838,-0.12403234094381332,-0.33337727189064026
42,40,0,96.3070068359375,96.29956817626953,-5.4878082275390625,15.703872680664062,-21.04930305480957,0.05985407903790474,-0.36522725224494934,-0.13069988787174225,-0.08223752677440643
42,41,1,96.07437896728516,96.08248901367188,-5.170987129211426,13.912081718444824,-19.703781127929688,0.05254953354597092,-0.558256983757019,-0.13234463334083557,0.1665210872888565
42,42,0,96.55150604248047,96.4811782836914,-5.191082954406738,14.21253490447998,-19.622318267822266,0.04138439521193504,-0.3615133762359619,-0.12901420891284943,-0.1648094803094864
42,43,0,96.88495635986328,96.8508071899414,-5.18887996673584,14.2474365234375,-19.843948364257812,0.03415412828326225,-0.5545750856399536,-0.1323104053735733,0.08455134183168411
42,44,0,96.72589874267578,96.6926040649414,-5.011715888977051,13.439044952392578,-18.898509979248047,0.023062625899910927,-0.7475767731666565,-0.1306193768978119,0.33273759484291077
42,45,0,96.63167572021484,96.55555725097656,-4.95576286315918,13.200003623962402,-18.72509765625,0.008111090399324894,-0.9406210780143738,-0.12396463006734848,0.5815444588661194
42,46,0,96.95346069335938,96.87561798095703,-4.716368198394775,11.90903091430664,-17.428926467895508,-0.010701331309974194,-1.1338080167770386,-0.1123337373137474,0.8327488303184509
42,47,1,96.69254302978516,96.71007537841797,-4.872840404510498,12.806769371032715,-18.548999786376953,-0.03337749093770981,-1.327230453491211,-0.09567876160144806,1.088097095489502
42,48,0,96.75112915039062,96.73617553710938,-4.805964469909668,12.678916931152344,-18.325321197509766,-0.059922102838754654,-1.1309860944747925,-0.07391681522130966,0.7669903039932251
42,49,0,97.28551483154297,97.25371551513672,-4.993503570556641,13.358214378356934,-19.61879539489746,-0.082541823387146,-1.3250168561935425,-0.05857701227068901,1.0355298519134521
42,50,1,97.1289291381836,97.19491577148438,-5.414196968078613,15.096303939819336,-21.37684440612793,-0.10904216021299362,-1.519313097000122,-0.037866417318582535,1.3092626333236694
42,51,1,97.02500915527344,97.04536437988281,-5.314759254455566,14.988396644592285,-20.987638473510742,-0.13942842185497284,-1.3237324953079224,-0.011681163683533669,1.0049718618392944
42,52,0,96.87271118164062,96.86837005615234,-5.303239822387695,14.791326522827148,-20.84042739868164,-0.16590307652950287,-1.128456473350525,0.00841827318072319,0.7086436748504639
42,53,1,96.38004302978516,96.40330505371094,-4.9391984939575195,13.438128471374512,-19.295738220214844,-0.1884721964597702,-1.3236939907073975,0.02259114570915699,1.0039645433425903
42,54,1,97.08841705322266,97.12541961669922,-4.750573635101318,12.338493347167969,-18.318700790405273,-0.21494607627391815,-1.1288809776306152,0.04267043620347977,0.7184607982635498
42,55,1,97.09172821044922,97.12118530273438,-4.749516010284424,12.344934463500977,-18.317123413085938,-0.23752370476722717,-0.9343746304512024,0.05703965201973915,0.43950819969177246
42,56,1,97.10010528564453,97.11043548583984,-4.774065971374512,12.19550609588623,-18.353755950927734,-0.25621119141578674,-0.7401044368743896,0.0658298134803772,0.16533732414245605
42,57,0,97.1137466430664,97.09296417236328,-4.752758026123047,12.325203895568848,-18.321958541870117,-0.2710132896900177,-0.5459835529327393,0.06913655996322632,-0.10587329417467117
42,58,1,97.09756469726562,97.10452270507812,-4.778735637664795,12.472896575927734,-18.225746154785156,-0.2819329500198364,-0.7420246601104736,0.06701909750699997,0.20779581367969513
42,59,0,97.11192321777344,97.08611297607422,-4.76787805557251,12.538978576660156,-18.209545135498047,-0.29677343368530273,-0.5479218363761902,0.07117501646280289,-0.0630158931016922
42,60,1,97.1023941040039,97.11540985107422,-4.952118396759033,13.017278671264648,-18.92363166809082,-0.30773189663887024,-0.7439882755279541,0.06991469860076904,0.25124692916870117
42,61,0,97.05988311767578,97.02692413330078,-4.944126605987549,13.096007347106934,-18.92110252380371,-0.32261165976524353,-0.5499307513237,0.07493963092565536,-0.018590081483125687
42,62,1,97.1023941040039,97.11540985107422,-4.952118396759033,13.017278671264648,-18.92363166809082,-0.33361026644706726,-0.7460429668426514,0.07456783205270767,0.2967642545700073
42,63,0,97.11530303955078,97.0988998413086,-4.969523906707764,12.91133975982666,-18.949604034423828,-0.3485311269760132,-0.5520588159561157,0.08050311356782913,0.028499284759163857
42,64,1,97.16905212402344,97.19861602783203,-4.9495954513549805,13.011260032653809,-18.91319465637207,-0.35957229137420654,-0.7482374310493469,0.0810731053352356,0.3454565405845642
42,65,0,97.18234252929688,97.18155670166016,-4.967488765716553,12.902352333068848,-18.93989372253418,-0.37453705072402954,-0.5543566942214966,0.08798222988843918,0.07940008491277695
42,66,1,97.25215911865234,97.30110168457031,-4.951744079589844,13.020748138427734,-18.923446655273438,-0.3856241703033447,-0.750622570514679,0.08957023173570633,0.39849352836608887
42,67,1,97.26546478271484,97.28404998779297,-4.969637393951416,12.911839485168457,-18.950145721435547,-0.4006366431713104,-0.556877851486206,0.09754010289907455,0.13533997535705566
42,68,0,97.27519989013672,97.27156829833984,-4.9357171058654785,13.118297576904297,-18.899532318115234,-0.4117741882801056,-0.3632785379886627,0.10024690628051758,-0.12504734098911285
42,69,1,97.37800598144531,97.42359161376953,-4.958786487579346,13.143243789672852,-18.985591888427734,-0.4190397560596466,-0.559683084487915,0.09774595499038696,0.19750367105007172
42,70,1,97.38805389404297,97.41072082519531,-4.951463222503662,13.187817573547363,-18.974666595458984,-0.4302334189414978,-0.3660852611064911,0.10169602930545807,-0.0628153532743454
42,71,0,97.7311782836914,97.70223999023438,-4.881893157958984,12.831831932067871,-18.48145866394043,-0.43755513429641724,-0.1725572943687439,0.10043972730636597,-0.321760356426239
42,72,1,97.91529846191406,97.92926788330078,-4.89487886428833,12.889163970947266,-18.543420791625977,-0.44100627303123474,-0.36895543336868286,0.09400451928377151,0.0008317627944052219
42,73,0,97.91887664794922,97.88835144042969,-4.8639984130859375,12.729609489440918,-18.37442970275879,-0.4483853876590729,-0.1752985566854477,0.09402115643024445,-0.2607743442058563
42,74,1,97.82693481445312,97.87846374511719,-4.941839218139648,13.094947814941406,-18.862253189086914,-0.45189136266708374,-0.37162813544273376,0.0888056680560112,0.0600208155810833
42,75,1,98.15974426269531,98.17164611816406,-4.860329627990723,12.691801071166992,-18.336776733398438,-0.459323912858963,-0.1778842955827713,0.09000608325004578,-0.2033751755952835
42,76,0,98.07614135742188,98.05191040039062,-4.6637959480285645,12.035745620727539,-17.51959991455078,-0.46288159489631653,0.015842903405427933,0.08593858033418655,-0.4663636386394501
42,77,1,98.00517272949219,98.0296630859375,-4.668006896972656,12.056771278381348,-17.53656578063965,-0.46256473660469055,-0.18038147687911987,0.07661130279302597,-0.14787843823432922
42,78,0,97.83900451660156,97.815673828125,-4.62633752822876,12.161881446838379,-17.51759910583496,-0.46617236733436584,0.013564548455178738,0.07365373522043228,-0.41544246673583984
42,79,0,97.84233093261719,97.8237533569336,-4.655485153198242,12.002087593078613,-17.477375030517578,-0.46590107679367065,-0.1825198084115982,0.06534488499164581,-0.10047873854637146
42,80,1,97.8712158203125,97.96255493164062,-4.95148229598999,13.101813316345215,-18.903812408447266,-0.4695514738559723,-0.37851443886756897,0.06333531439304352,0.21208350360393524
42,81,1,97.82760620117188,97.8903579711914,-4.767986297607422,12.565427780151367,-18.17251205444336,-0.4771217703819275,-0.18435251712799072,0.06757698208093643,-0.05996730178594589
42,82,0,97.97508239746094,97.95057678222656,-4.622910022735596,12.142301559448242,-17.497100830078125,-0.480808824300766,0.009738708846271038,0.06637763977050781,-0.33058711886405945
42,83,1,98.04622650146484,98.13561248779297,-4.829119682312012,12.914644241333008,-18.538156509399414,-0.48061403632164,-0.18626223504543304,0.05976589396595955,-0.01773245632648468
42,84,1,97.92737579345703,97.96940612792969,-4.705941200256348,12.624600410461426,-18.021642684936523,-0.48433929681777954,0.007953944616019726,0.059411246329545975,-0.2909758687019348
42,85,0,97.94768524169922,97.87830352783203,-4.614344596862793,11.543259620666504,-16.992813110351562,-0.484180212020874,0.2021806538105011,0.05359172821044922,-0.5643453001976013
42,86,1,97.87838745117188,97.88029479980469,-4.4204301834106445,11.200578689575195,-16.371864318847656,-0.48013660311698914,0.006349350791424513,0.04230482503771782,-0.2552716135978699
42,87,0,98.05887603759766,97.99083709716797,-4.71538782119751,12.088154792785645,-17.572555541992188,-0.48000961542129517,0.20084254443645477,0.037199389189481735,-0.5343164801597595
42,88,0,97.94791412353516,97.87455749511719,-4.672577857971191,12.213418960571289,-17.56304359436035,-0.47599276900291443,0.0052177514880895615,0.026513060554862022,-0.23014819622039795
42,89,1,97.65049743652344,97.6723861694336,-4.555583953857422,11.55815601348877,-16.976709365844727,-0.4758884012699127,-0.19027283787727356,0.02191009745001793,0.07077854871749878
42,90,0,97.94791412353516,97.87455749511719,-4.672577857971191,12.213418960571289,-17.56304359436035,-0.47969385981559753,0.004528259392827749,0.023325668647885323,-0.21491190791130066
42,91,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.47960329055786133,-0.19091926515102386,0.019027430564165115,0.0850367546081543
42,92,0,97.94791412353516,97.87455749511719,-4.672577857971191,12.213418960571289,-17.56304359436035,-0.4834216833114624,0.003924844786524773,0.02072816528379917,-0.20158277451992035
42,93,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.4833431839942932,-0.19148732721805573,0.0166965089738369,0.097566157579422
42,94,0,97.94791412353516,97.87455749511719,-4.672577857971191,12.213418960571289,-17.56304359436035,-0.487172931432724,0.003391394391655922,0.018647832795977592,-0.1898026317358017
42,95,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.4871051013469696,-0.19199231266975403,0.01485177967697382,0.1087041050195694
42,96,0,97.71328735351562,97.61825561523438,-4.6590681076049805,12.146066665649414,-17.482877731323242,-0.4909449517726898,0.002913706237450242,0.017025861889123917,-0.179256409406662
42,97,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.4908866882324219,-0.192447692155838,0.013440733775496483,0.11874858289957047
42,98,0,97.71328735351562,97.61825561523438,-4.6590681076049805,12.146066665649414,-17.482877731323242,-0.49473562836647034,0.0024791264440864325,0.015815705060958862,-0.16966378688812256
42,99,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.4946860373020172,-0.19286559522151947,0.012422430329024792,0.1279662698507309
42,100,0,97.71328735351562,97.61825561523438,-4.6590681076049805,12.146066665649414,-17.482877731323242,-0.4985433518886566,0.002076223026961088,0.014981755055487156,-0.16077178716659546
42,101,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.49850183725357056,-0.19325697422027588,0.011766319163143635,0.1365995854139328
42,102,0,97.71328735351562,97.61825561523438,-4.6590681076049805,12.146066665649414,-17.482877731323242,-0.5023669600486755,0.0016944891540333629,0.014498311094939709,-0.152348130941391
42,103,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.5023331046104431,-0.19363202154636383,0.011451348662376404,0.14487320184707642
42,104,0,97.74409484863281,97.64878845214844,-4.575891971588135,11.670930862426758,-16.985387802124023,-0.5062057375907898,0.0013240728294476867,0.014348812401294708,-0.14417515695095062
42,105,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.5061792135238647,-0.19400039315223694,0.01146530918776989,0.15299980342388153
42,106,0,97.71336364746094,97.68464660644531,-4.524660110473633,11.51862621307373,-16.777158737182617,-0.5100592374801636,0.0009555232827551663,0.014525305479764938,-0.13604412972927094
42,107,1,97.79312133789062,97.81381225585938,-4.643965721130371,12.063034057617188,-17.50533676147461,-0.5100401639938354,-0.19437143206596375,0.011804422363638878,0.16118568181991577
42,108,0,97.71336364746094,97.68464660644531,-4.524660110473633,11.51862621307373,-16.777158737182617,-0.5139275789260864,0.0005795505130663514,0.015028136782348156,-0.12775000929832458
42,109,1,97.97722625732422,98.04082489013672,-4.656951904296875,12.120366096496582,-17.56730079650879,-0.5139159560203552,-0.19475442171096802,0.012473136186599731,0.16963598132133484
42,110,0,97.43911743164062,97.42400360107422,-4.547280311584473,11.520543098449707,-16.927684783935547,-0.5178110599517822,0.00018679110507946461,0.015865856781601906,-0.11908608675003052
42,111,1,97.97722625732422,98.04082489013672,-4.656951904296875,12.120366096496582,-17.56730079650879,-0.5178073048591614,-0.19515883922576904,0.013484134338796139,0.17855985462665558
42,112,0,97.43911743164062,97.42400360107422,-4.547280311584473,11.520543098449707,-16.927684783935547,-0.5217105150222778,-0.00023242554743774235,0.0170553307980299,-0.10983898490667343
42,113,1,97.97722625732422,98.04082489013672,-4.656951904296875,12.120366096496582,-17.56730079650879,-0.5217151641845703,-0.19559456408023834,0.014858551323413849,0.18817563354969025
42,114,1,97.85786437988281,97.9073257446289,-4.573775768280029,11.645227432250977,-17.069812774658203,-0.525627076625824,-0.0006883151363581419,0.01862206496298313,-0.09978321939706802
42,115,0,97.7620620727539,97.65210723876953,-4.56789493560791,11.637160301208496,-16.938331604003906,-0.5256407856941223,0.19416186213493347,0.016626400873064995,-0.3865332305431366
42,116,0,97.69386291503906,97.69322967529297,-4.80856990814209,12.596714973449707,-18.173288345336914,-0.5217576026916504,-0.0011921122204512358,0.008895735256373882,-0.08865483850240707
42,117,1,97.85786437988281,97.9073257446289,-4.573775768280029,11.645227432250977,-17.069812774658203,-0.5217814445495605,-0.1964404284954071,0.007122638635337353,0.20682136714458466
42,118,0,97.62667846679688,97.61674499511719,-4.757924556732178,12.436654090881348,-17.968822479248047,-0.5257102251052856,-0.0014210569206625223,0.011259065940976143,-0.08360624313354492
42,119,1,97.85786437988281,97.9073257446289,-4.573775768280029,11.645227432250977,-17.069812774658203,-0.5257386565208435,-0.19670258462429047,0.0095869405195117,0.21260757744312286
42,120,1,97.76445770263672,97.79103088378906,-4.658376693725586,12.138327598571777,-17.576459884643555,-0.5296726822853088,-0.0017189974896609783,0.01383909210562706,-0.07703584432601929
42,121,0,98.149169921875,98.0429458618164,-4.752927780151367,12.652189254760742,-17.9898738861084,-0.5297070741653442,0.19320185482501984,0.012298375368118286,-0.3653205633163452
42,122,0,97.77359008789062,97.74385833740234,-4.734531402587891,12.14592456817627,-17.715526580810547,-0.5258430242538452,-0.002092692768201232,0.004991964437067509,-0.06878525763750076
42,123,1,97.85786437988281,97.9073257446289,-4.573775768280029,11.645227432250977,-17.069812774658203,-0.5258849263191223,-0.19728586077690125,0.0036162592004984617,0.2254684716463089
42,124,0,97.62667846679688,97.61674499511719,-4.757924556732178,12.436654090881348,-17.968822479248047,-0.5298306345939636,-0.002215774031355977,0.008125628344714642,-0.06607156246900558
42,125,1,97.85786437988281,97.9073257446289,-4.573775768280029,11.645227432250977,-17.069812774658203,-0.5298749208450317,-0.19745327532291412,0.00680419709533453,0.22916392982006073
42,126,1,97.76445770263672,97.79103088378906,-4.658376693725586,12.138327598571777,-17.576459884643555,-0.5338239669799805,-0.002429215470328927,0.01138747576624155,-0.06136497110128403
42,127,0,98.2225341796875,98.11569213867188,-4.7921977043151855,12.876520156860352,-18.224756240844727,-0.5338726043701172,0.1925276219844818,0.010160176083445549,-0.35043343901634216
42,128,0,97.77359008789062,97.74385833740234,-4.734531402587891,12.14592456817627,-17.715526580810547,-0.5300220251083374,-0.002737332135438919,0.003151507582515478,-0.05456406623125076
42,129,1,97.99909973144531,98.04733276367188,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.530076801776886,-0.1979043334722519,0.002060226397588849,0.2391115128993988
42,130,0,97.64724731445312,97.63715362548828,-4.668198108673096,11.924100875854492,-17.432161331176758,-0.5340348482131958,-0.0028118703048676252,0.006842456758022308,-0.05292084440588951
42,131,1,97.97569274902344,98.0526123046875,-4.573775768280029,11.645227432250977,-17.069812774658203,-0.5340911149978638,-0.1980312615633011,0.005784039851278067,0.2419130504131317
42,132,1,97.76445770263672,97.79103088378906,-4.658376693725586,12.138327598571777,-17.576459884643555,-0.5380517244338989,-0.002992407651618123,0.010622301138937473,-0.04893983528017998
42,133,0,98.33538055419922,98.25484466552734,-4.807944297790527,12.946041107177734,-18.29989242553711,-0.5381115674972534,0.1919756382703781,0.00964350439608097,-0.3382524847984314
42,134,0,97.73499298095703,97.73400115966797,-4.718146324157715,12.080177307128906,-17.632455825805664,-0.5342720746994019,-0.0032822084613144398,0.0028784542810171843,-0.04254420846700668
42,135,1,97.99909973144531,98.04733276367188,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.5343376994132996,-0.19844532012939453,0.0020275700371712446,0.25104549527168274
42,136,1,97.78502655029297,97.81143188476562,-4.568650722503662,11.625774383544922,-17.0398006439209,-0.5383065938949585,-0.0033523784950375557,0.007048480212688446,-0.04099719598889351
42,137,0,98.2225341796875,98.11569213867188,-4.7921977043151855,12.876520156860352,-18.224756240844727,-0.5383736491203308,0.19166779518127441,0.006228536367416382,-0.331447958946228
42,138,0,97.65033721923828,97.60712432861328,-4.717451095581055,12.060271263122559,-17.61414337158203,-0.5345402956008911,-0.003542260266840458,-0.0004004228685516864,-0.03680737316608429
42,139,1,97.99909973144531,98.04733276367188,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.534611165523529,-0.19865846633911133,-0.0011365703539922833,0.2557491958141327
42,140,0,97.66780090332031,97.65752410888672,-4.667500972747803,11.920114517211914,-17.427989959716797,-0.538584291934967,-0.003520306898280978,0.00397841352969408,-0.03729201480746269
42,141,1,98.1169204711914,98.19261932373047,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.5386547446250916,-0.19869908690452576,0.0032325731590390205,0.25664347410202026
42,142,1,97.78502655029297,97.81143188476562,-4.568650722503662,11.625774383544922,-17.0398006439209,-0.5426287055015564,-0.0036234320141375065,0.008365442976355553,-0.03501809015870094
42,143,0,98.28904724121094,98.20210266113281,-4.807944297790527,12.946041107177734,-18.29989242553711,-0.5427011847496033,0.19137756526470184,0.007665080949664116,-0.3250499367713928
42,144,0,97.66780090332031,97.65752410888672,-4.667500972747803,11.920114517211914,-17.427989959716797,-0.5388736128807068,-0.0038526824209839106,0.0011640823213383555,-0.029959658160805702
42,145,1,97.99909973144531,98.04733276367188,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.5389506816864014,-0.1989913135766983,0.0005648891092278063,0.2630903124809265
42,146,1,97.8055648803711,97.83181762695312,-4.567953586578369,11.62178897857666,-17.035627365112305,-0.5429304838180542,-0.0038774244021624327,0.00582669535651803,-0.029414379969239235
42,147,0,98.33538055419922,98.25484466552734,-4.807944297790527,12.946041107177734,-18.29989242553711,-0.543008029460907,0.19116048514842987,0.0052384077571332455,-0.32025325298309326
42,148,0,97.52397918701172,97.50043487548828,-4.651119232177734,11.838444709777832,-17.330780029296875,-0.5391848683357239,-0.004035674501210451,-0.0011666568461805582,-0.025922931730747223
42,149,1,97.99909973144531,98.04733276367188,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.5392655730247498,-0.19914087653160095,-0.00168511550873518,0.26639166474342346
42,150,1,97.8055648803711,97.83181762695312,-4.567953586578369,11.62178897857666,-17.035627365112305,-0.5432483553886414,-0.00399491423740983,0.0036427180748432875,-0.026822276413440704
42,151,0,98.2225341796875,98.11569213867188,-4.7921977043151855,12.876520156860352,-18.224756240844727,-0.5433282852172852,0.19107460975646973,0.0031062725465744734,-0.31835365295410156
42,152,0,97.52397918701172,97.50043487548828,-4.651119232177734,11.838444709777832,-17.330780029296875,-0.5395067930221558,-0.0040914458222687244,-0.0032608008477836847,-0.024692749604582787
42,153,1,97.76445770263672,97.79103088378906,-4.658376693725586,12.138327598571777,-17.576459884643555,-0.5395886301994324,-0.19916647672653198,-0.0037546558305621147,0.2669595777988434
42,154,0,97.6214599609375,97.60478973388672,-4.554967403411865,11.564456939697266,-16.973665237426758,-0.543571949005127,-0.003991147503256798,0.0015845356974750757,-0.026905231177806854
42,155,1,98.1169204711914,98.19261932373047,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.5436517596244812,-0.19913578033447266,0.001046431134454906,0.2662772238254547
42,156,1,97.78502655029297,97.81143188476562,-4.568650722503662,11.625774383544922,-17.0398006439209,-0.547634482383728,-0.00402878550812602,0.006371975410729647,-0.02607547678053379
42,157,0,98.28904724121094,98.20210266113281,-4.807944297790527,12.946041107177734,-18.29989242553711,-0.5477150678634644,0.19100120663642883,0.005850465968251228,-0.3167411684989929
42,158,0,97.47764587402344,97.44768524169922,-4.538585662841797,11.482787132263184,-16.876455307006836,-0.5438950061798096,-0.004203582648187876,-0.00048435776261612773,-0.02221897803246975
42,159,1,97.99909973144531,98.04733276367188,-4.671886920928955,12.205678939819336,-17.656625747680664,-0.5439791083335876,-0.19931858777999878,-0.0009287373395636678,0.2703110873699188
